date,day_of_week,month,is_weekend,is_flu_season,is_monsoon_season,is_holiday,ward,ward_capacity,admissions,occupancy_rate,risk_level
2024-06-10,0,6,0,0,0,0,General,26,17,0.576,low
2024-06-10,0,6,0,0,0,0,ICU,7,5,0.71,medium
2024-06-10,0,6,0,0,0,0,Pediatrics,12,8,0.826,medium
2024-06-10,0,6,0,0,0,0,Maternity,9,6,0.629,medium
2024-06-10,0,6,0,0,0,0,Orthopedics,8,5,0.682,medium
2024-06-11,1,6,0,0,0,0,General,26,18,0.62,medium
2024-06-11,1,6,0,0,0,0,ICU,7,5,0.681,medium
2024-06-11,1,6,0,0,0,0,Pediatrics,12,10,0.887,high
2024-06-11,1,6,0,0,0,0,Maternity,9,6,0.731,medium
2024-06-11,1,6,0,0,0,0,Orthopedics,8,5,0.668,medium
2024-06-12,2,6,0,0,0,0,General,26,19,0.688,medium
2024-06-12,2,6,0,0,0,0,ICU,7,4,0.623,medium
2024-06-12,2,6,0,0,0,0,Pediatrics,12,8,0.646,medium
2024-06-12,2,6,0,0,0,0,Maternity,9,5,0.577,low
2024-06-12,2,6,0,0,0,0,Orthopedics,8,7,0.822,medium
2024-06-13,3,6,0,0,0,0,General,26,18,0.763,medium
2024-06-13,3,6,0,0,0,0,ICU,7,4,0.594,low
2024-06-13,3,6,0,0,0,0,Pediatrics,12,7,0.605,medium
2024-06-13,3,6,0,0,0,0,Maternity,9,6,0.716,medium
2024-06-13,3,6,0,0,0,0,Orthopedics,8,6,0.879,high
2024-06-14,4,6,0,0,0,0,General,26,20,0.786,medium
2024-06-14,4,6,0,0,0,0,ICU,7,4,0.554,low
2024-06-14,4,6,0,0,0,0,Pediatrics,12,8,0.652,medium
2024-06-14,4,6,0,0,0,0,Maternity,9,6,0.733,medium
2024-06-14,4,6,0,0,0,0,Orthopedics,8,4,0.557,low
2024-06-15,5,6,1,0,0,1,General,26,18,0.686,medium
2024-06-15,5,6,1,0,0,1,ICU,7,3,0.398,low
2024-06-15,5,6,1,0,0,1,Pediatrics,12,8,0.666,medium
2024-06-15,5,6,1,0,0,1,Maternity,9,3,0.308,low
2024-06-15,5,6,1,0,0,1,Orthopedics,8,3,0.402,low
2024-06-16,6,6,1,0,0,0,General,26,13,0.482,low
2024-06-16,6,6,1,0,0,0,ICU,7,4,0.525,low
2024-06-16,6,6,1,0,0,0,Pediatrics,12,7,0.567,low
2024-06-16,6,6,1,0,0,0,Maternity,9,5,0.632,medium
2024-06-16,6,6,1,0,0,0,Orthopedics,8,4,0.478,low
2024-06-17,0,6,0,0,0,0,General,26,19,0.73,medium
2024-06-17,0,6,0,0,0,0,ICU,7,3,0.445,low
2024-06-17,0,6,0,0,0,0,Pediatrics,12,7,0.643,medium
2024-06-17,0,6,0,0,0,0,Maternity,9,6,0.677,medium
2024-06-17,0,6,0,0,0,0,Orthopedics,8,5,0.612,medium
2024-06-18,1,6,0,0,0,0,General,26,20,0.745,medium
2024-06-18,1,6,0,0,0,0,ICU,7,5,0.647,medium
2024-06-18,1,6,0,0,0,0,Pediatrics,12,8,0.764,medium
2024-06-18,1,6,0,0,0,0,Maternity,9,5,0.522,low
2024-06-18,1,6,0,0,0,0,Orthopedics,8,5,0.634,medium
2024-06-19,2,6,0,0,0,0,General,26,19,0.755,medium
2024-06-19,2,6,0,0,0,0,ICU,7,4,0.627,medium
2024-06-19,2,6,0,0,0,0,Pediatrics,12,8,0.655,medium
2024-06-19,2,6,0,0,0,0,Maternity,9,7,0.873,high
2024-06-19,2,6,0,0,0,0,Orthopedics,8,5,0.576,low
2024-06-20,3,6,0,0,0,0,General,26,21,0.802,medium
2024-06-20,3,6,0,0,0,0,ICU,7,3,0.471,low
2024-06-20,3,6,0,0,0,0,Pediatrics,12,7,0.579,low
2024-06-20,3,6,0,0,0,0,Maternity,9,6,0.676,medium
2024-06-20,3,6,0,0,0,0,Orthopedics,8,6,0.728,medium
2024-06-21,4,6,0,0,0,0,General,26,19,0.718,medium
2024-06-21,4,6,0,0,0,0,ICU,7,4,0.602,medium
2024-06-21,4,6,0,0,0,0,Pediatrics,12,7,0.638,medium
2024-06-21,4,6,0,0,0,0,Maternity,9,6,0.707,medium
2024-06-21,4,6,0,0,0,0,Orthopedics,8,5,0.717,medium
2024-06-22,5,6,1,0,0,0,General,26,13,0.483,low
2024-06-22,5,6,1,0,0,0,ICU,7,5,0.699,medium
2024-06-22,5,6,1,0,0,0,Pediatrics,12,7,0.503,low
2024-06-22,5,6,1,0,0,0,Maternity,9,4,0.391,low
2024-06-22,5,6,1,0,0,0,Orthopedics,8,4,0.586,low
2024-06-23,6,6,1,0,0,0,General,26,13,0.492,low
2024-06-23,6,6,1,0,0,0,ICU,7,5,0.772,medium
2024-06-23,6,6,1,0,0,0,Pediatrics,12,5,0.429,low
2024-06-23,6,6,1,0,0,0,Maternity,9,5,0.581,low
2024-06-23,6,6,1,0,0,0,Orthopedics,8,4,0.55,low
2024-06-24,0,6,0,0,0,0,General,26,11,0.457,low
2024-06-24,0,6,0,0,0,0,ICU,7,4,0.48,low
2024-06-24,0,6,0,0,0,0,Pediatrics,12,9,0.819,medium
2024-06-24,0,6,0,0,0,0,Maternity,9,6,0.714,medium
2024-06-24,0,6,0,0,0,0,Orthopedics,8,6,0.816,medium
2024-06-25,1,6,0,0,0,0,General,26,22,0.883,high
2024-06-25,1,6,0,0,0,0,ICU,7,4,0.491,low
2024-06-25,1,6,0,0,0,0,Pediatrics,12,8,0.625,medium
2024-06-25,1,6,0,0,0,0,Maternity,9,8,0.88,high
2024-06-25,1,6,0,0,0,0,Orthopedics,8,5,0.653,medium
2024-06-26,2,6,0,0,0,1,General,26,20,0.854,high
2024-06-26,2,6,0,0,0,1,ICU,7,4,0.581,low
2024-06-26,2,6,0,0,0,1,Pediatrics,12,8,0.601,medium
2024-06-26,2,6,0,0,0,1,Maternity,9,4,0.443,low
2024-06-26,2,6,0,0,0,1,Orthopedics,8,3,0.34,low
2024-06-27,3,6,0,0,0,0,General,26,14,0.534,low
2024-06-27,3,6,0,0,0,0,ICU,7,3,0.467,low
2024-06-27,3,6,0,0,0,0,Pediatrics,12,8,0.594,low
2024-06-27,3,6,0,0,0,0,Maternity,9,6,0.629,medium
2024-06-27,3,6,0,0,0,0,Orthopedics,8,5,0.692,medium
2024-06-28,4,6,0,0,0,0,General,26,13,0.506,low
2024-06-28,4,6,0,0,0,0,ICU,7,4,0.605,medium
2024-06-28,4,6,0,0,0,0,Pediatrics,12,8,0.629,medium
2024-06-28,4,6,0,0,0,0,Maternity,9,6,0.627,medium
2024-06-28,4,6,0,0,0,0,Orthopedics,8,6,0.751,medium
2024-06-29,5,6,1,0,0,0,General,26,17,0.651,medium
2024-06-29,5,6,1,0,0,0,ICU,7,4,0.496,low
2024-06-29,5,6,1,0,0,0,Pediatrics,12,4,0.254,low
2024-06-29,5,6,1,0,0,0,Maternity,9,5,0.581,low
2024-06-29,5,6,1,0,0,0,Orthopedics,8,3,0.42,low
2024-06-30,6,6,1,0,0,0,General,26,13,0.507,low
2024-06-30,6,6,1,0,0,0,ICU,7,6,0.902,high
2024-06-30,6,6,1,0,0,0,Pediatrics,12,6,0.455,low
2024-06-30,6,6,1,0,0,0,Maternity,9,3,0.297,low
2024-06-30,6,6,1,0,0,0,Orthopedics,8,4,0.451,low
2024-07-01,0,7,0,0,1,1,General,26,24,0.927,high
2024-07-01,0,7,0,0,1,1,ICU,7,4,0.539,low
2024-07-01,0,7,0,0,1,1,Pediatrics,12,11,0.939,high
2024-07-01,0,7,0,0,1,1,Maternity,9,4,0.515,low
2024-07-01,0,7,0,0,1,1,Orthopedics,8,3,0.376,low
2024-07-02,1,7,0,0,1,0,General,26,25,0.973,high
2024-07-02,1,7,0,0,1,0,ICU,7,5,0.729,medium
2024-07-02,1,7,0,0,1,0,Pediatrics,12,9,0.768,medium
2024-07-02,1,7,0,0,1,0,Maternity,9,5,0.561,low
2024-07-02,1,7,0,0,1,0,Orthopedics,8,5,0.615,medium
2024-07-03,2,7,0,0,1,0,General,26,22,0.752,medium
2024-07-03,2,7,0,0,1,0,ICU,7,4,0.576,low
2024-07-03,2,7,0,0,1,0,Pediatrics,12,10,0.782,medium
2024-07-03,2,7,0,0,1,0,Maternity,9,7,0.734,medium
2024-07-03,2,7,0,0,1,0,Orthopedics,8,6,0.771,medium
2024-07-04,3,7,0,0,1,0,General,26,20,0.858,high
2024-07-04,3,7,0,0,1,0,ICU,7,3,0.475,low
2024-07-04,3,7,0,0,1,0,Pediatrics,12,12,0.966,high
2024-07-04,3,7,0,0,1,0,Maternity,9,7,0.765,medium
2024-07-04,3,7,0,0,1,0,Orthopedics,8,5,0.638,medium
2024-07-05,4,7,0,0,1,0,General,26,22,0.887,high
2024-07-05,4,7,0,0,1,0,ICU,7,4,0.484,low
2024-07-05,4,7,0,0,1,0,Pediatrics,12,12,0.917,high
2024-07-05,4,7,0,0,1,0,Maternity,9,7,0.834,medium
2024-07-05,4,7,0,0,1,0,Orthopedics,8,4,0.479,low
2024-07-06,5,7,1,0,1,0,General,26,14,0.528,low
2024-07-06,5,7,1,0,1,0,ICU,7,4,0.61,medium
2024-07-06,5,7,1,0,1,0,Pediatrics,12,9,0.82,medium
2024-07-06,5,7,1,0,1,0,Maternity,9,4,0.434,low
2024-07-06,5,7,1,0,1,0,Orthopedics,8,3,0.335,low
2024-07-07,6,7,1,0,1,0,General,26,19,0.812,medium
2024-07-07,6,7,1,0,1,0,ICU,7,4,0.542,low
2024-07-07,6,7,1,0,1,0,Pediatrics,12,7,0.597,low
2024-07-07,6,7,1,0,1,0,Maternity,9,4,0.466,low
2024-07-07,6,7,1,0,1,0,Orthopedics,8,3,0.374,low
2024-07-08,0,7,0,0,1,0,General,26,24,0.923,high
2024-07-08,0,7,0,0,1,0,ICU,7,4,0.566,low
2024-07-08,0,7,0,0,1,0,Pediatrics,12,10,0.815,medium
2024-07-08,0,7,0,0,1,0,Maternity,9,6,0.747,medium
2024-07-08,0,7,0,0,1,0,Orthopedics,8,5,0.61,medium
2024-07-09,1,7,0,0,1,0,General,26,25,0.945,high
2024-07-09,1,7,0,0,1,0,ICU,7,5,0.733,medium
2024-07-09,1,7,0,0,1,0,Pediatrics,12,10,0.856,high
2024-07-09,1,7,0,0,1,0,Maternity,9,5,0.499,low
2024-07-09,1,7,0,0,1,0,Orthopedics,8,4,0.507,low
2024-07-10,2,7,0,0,1,0,General,26,28,1.0,high
2024-07-10,2,7,0,0,1,0,ICU,7,4,0.596,low
2024-07-10,2,7,0,0,1,0,Pediatrics,12,7,0.556,low
2024-07-10,2,7,0,0,1,0,Maternity,9,5,0.525,low
2024-07-10,2,7,0,0,1,0,Orthopedics,8,5,0.601,medium
2024-07-11,3,7,0,0,1,0,General,26,16,0.653,medium
2024-07-11,3,7,0,0,1,0,ICU,7,3,0.441,low
2024-07-11,3,7,0,0,1,0,Pediatrics,12,13,1.0,high
2024-07-11,3,7,0,0,1,0,Maternity,9,4,0.43,low
2024-07-11,3,7,0,0,1,0,Orthopedics,8,6,0.848,medium
2024-07-12,4,7,0,0,1,0,General,26,18,0.717,medium
2024-07-12,4,7,0,0,1,0,ICU,7,4,0.566,low
2024-07-12,4,7,0,0,1,0,Pediatrics,12,14,1.0,high
2024-07-12,4,7,0,0,1,0,Maternity,9,6,0.69,medium
2024-07-12,4,7,0,0,1,0,Orthopedics,8,6,0.755,medium
2024-07-13,5,7,1,0,1,0,General,26,18,0.673,medium
2024-07-13,5,7,1,0,1,0,ICU,7,5,0.697,medium
2024-07-13,5,7,1,0,1,0,Pediatrics,12,8,0.648,medium
2024-07-13,5,7,1,0,1,0,Maternity,9,5,0.554,low
2024-07-13,5,7,1,0,1,0,Orthopedics,8,4,0.497,low
2024-07-14,6,7,1,0,1,0,General,26,12,0.525,low
2024-07-14,6,7,1,0,1,0,ICU,7,4,0.539,low
2024-07-14,6,7,1,0,1,0,Pediatrics,12,7,0.652,medium
2024-07-14,6,7,1,0,1,0,Maternity,9,3,0.49,low
2024-07-14,6,7,1,0,1,0,Orthopedics,8,4,0.511,low
2024-07-15,0,7,0,0,1,1,General,26,25,0.976,high
2024-07-15,0,7,0,0,1,1,ICU,7,5,0.747,medium
2024-07-15,0,7,0,0,1,1,Pediatrics,12,12,1.0,high
2024-07-15,0,7,0,0,1,1,Maternity,9,4,0.437,low
2024-07-15,0,7,0,0,1,1,Orthopedics,8,3,0.432,low
2024-07-16,1,7,0,0,1,0,General,26,25,0.815,medium
2024-07-16,1,7,0,0,1,0,ICU,7,4,0.581,low
2024-07-16,1,7,0,0,1,0,Pediatrics,12,10,0.814,medium
2024-07-16,1,7,0,0,1,0,Maternity,9,7,0.825,medium
2024-07-16,1,7,0,0,1,0,Orthopedics,8,4,0.52,low
2024-07-17,2,7,0,0,1,0,General,26,19,0.662,medium
2024-07-17,2,7,0,0,1,0,ICU,7,4,0.615,medium
2024-07-17,2,7,0,0,1,0,Pediatrics,12,11,0.942,high
2024-07-17,2,7,0,0,1,0,Maternity,9,7,0.804,medium
2024-07-17,2,7,0,0,1,0,Orthopedics,8,5,0.647,medium
2024-07-18,3,7,0,0,1,0,General,26,25,0.999,high
2024-07-18,3,7,0,0,1,0,ICU,7,5,0.75,medium
2024-07-18,3,7,0,0,1,0,Pediatrics,12,11,0.97,high
2024-07-18,3,7,0,0,1,0,Maternity,9,6,0.623,medium
2024-07-18,3,7,0,0,1,0,Orthopedics,8,5,0.588,low
2024-07-19,4,7,0,0,1,0,General,26,20,0.762,medium
2024-07-19,4,7,0,0,1,0,ICU,7,4,0.556,low
2024-07-19,4,7,0,0,1,0,Pediatrics,12,7,0.594,low
2024-07-19,4,7,0,0,1,0,Maternity,9,6,0.626,medium
2024-07-19,4,7,0,0,1,0,Orthopedics,8,5,0.672,medium
2024-07-20,5,7,1,0,1,0,General,26,13,0.462,low
2024-07-20,5,7,1,0,1,0,ICU,7,4,0.524,low
2024-07-20,5,7,1,0,1,0,Pediatrics,12,8,0.657,medium
2024-07-20,5,7,1,0,1,0,Maternity,9,4,0.344,low
2024-07-20,5,7,1,0,1,0,Orthopedics,8,4,0.438,low
2024-07-21,6,7,1,0,1,0,General,26,17,0.668,medium
2024-07-21,6,7,1,0,1,0,ICU,7,6,0.792,medium
2024-07-21,6,7,1,0,1,0,Pediatrics,12,4,0.343,low
2024-07-21,6,7,1,0,1,0,Maternity,9,6,0.729,medium
2024-07-21,6,7,1,0,1,0,Orthopedics,8,4,0.475,low
2024-07-22,0,7,0,0,1,0,General,26,25,0.913,high
2024-07-22,0,7,0,0,1,0,ICU,7,4,0.597,low
2024-07-22,0,7,0,0,1,0,Pediatrics,12,12,1.0,high
2024-07-22,0,7,0,0,1,0,Maternity,9,6,0.641,medium
2024-07-22,0,7,0,0,1,0,Orthopedics,8,5,0.537,low
2024-07-23,1,7,0,0,1,0,General,26,20,0.749,medium
2024-07-23,1,7,0,0,1,0,ICU,7,4,0.579,low
2024-07-23,1,7,0,0,1,0,Pediatrics,12,9,0.806,medium
2024-07-23,1,7,0,0,1,0,Maternity,9,6,0.666,medium
2024-07-23,1,7,0,0,1,0,Orthopedics,8,5,0.633,medium
2024-07-24,2,7,0,0,1,0,General,26,25,0.918,high
2024-07-24,2,7,0,0,1,0,ICU,7,4,0.556,low
2024-07-24,2,7,0,0,1,0,Pediatrics,12,8,0.626,medium
2024-07-24,2,7,0,0,1,0,Maternity,9,6,0.71,medium
2024-07-24,2,7,0,0,1,0,Orthopedics,8,5,0.635,medium
2024-07-25,3,7,0,0,1,0,General,26,25,0.955,high
2024-07-25,3,7,0,0,1,0,ICU,7,4,0.566,low
2024-07-25,3,7,0,0,1,0,Pediatrics,12,10,0.804,medium
2024-07-25,3,7,0,0,1,0,Maternity,9,4,0.438,low
2024-07-25,3,7,0,0,1,0,Orthopedics,8,6,0.796,medium
2024-07-26,4,7,0,0,1,1,General,26,28,1.0,high
2024-07-26,4,7,0,0,1,1,ICU,7,4,0.581,low
2024-07-26,4,7,0,0,1,1,Pediatrics,12,10,0.818,medium
2024-07-26,4,7,0,0,1,1,Maternity,9,5,0.616,medium
2024-07-26,4,7,0,0,1,1,Orthopedics,8,3,0.352,low
2024-07-27,5,7,1,0,1,0,General,26,17,0.684,medium
2024-07-27,5,7,1,0,1,0,ICU,7,4,0.457,low
2024-07-27,5,7,1,0,1,0,Pediatrics,12,7,0.522,low
2024-07-27,5,7,1,0,1,0,Maternity,9,4,0.437,low
2024-07-27,5,7,1,0,1,0,Orthopedics,8,3,0.448,low
2024-07-28,6,7,1,0,1,0,General,26,18,0.707,medium
2024-07-28,6,7,1,0,1,0,ICU,7,5,0.657,medium
2024-07-28,6,7,1,0,1,0,Pediatrics,12,9,0.746,medium
2024-07-28,6,7,1,0,1,0,Maternity,9,5,0.502,low
2024-07-28,6,7,1,0,1,0,Orthopedics,8,3,0.416,low
2024-07-29,0,7,0,0,1,0,General,26,24,0.878,high
2024-07-29,0,7,0,0,1,0,ICU,7,3,0.485,low
2024-07-29,0,7,0,0,1,0,Pediatrics,12,8,0.749,medium
2024-07-29,0,7,0,0,1,0,Maternity,9,5,0.587,low
2024-07-29,0,7,0,0,1,0,Orthopedics,8,5,0.655,medium
2024-07-30,1,7,0,0,1,0,General,26,21,0.8,medium
2024-07-30,1,7,0,0,1,0,ICU,7,4,0.521,low
2024-07-30,1,7,0,0,1,0,Pediatrics,12,11,0.891,high
2024-07-30,1,7,0,0,1,0,Maternity,9,6,0.617,medium
2024-07-30,1,7,0,0,1,0,Orthopedics,8,3,0.365,low
2024-07-31,2,7,0,0,1,0,General,26,31,1.0,high
2024-07-31,2,7,0,0,1,0,ICU,7,4,0.558,low
2024-07-31,2,7,0,0,1,0,Pediatrics,12,10,0.861,high
2024-07-31,2,7,0,0,1,0,Maternity,9,5,0.611,medium
2024-07-31,2,7,0,0,1,0,Orthopedics,8,6,0.786,medium
2024-08-01,3,8,0,0,1,1,General,26,26,1.0,high
2024-08-01,3,8,0,0,1,1,ICU,7,5,0.744,medium
2024-08-01,3,8,0,0,1,1,Pediatrics,12,10,0.805,medium
2024-08-01,3,8,0,0,1,1,Maternity,9,4,0.522,low
2024-08-01,3,8,0,0,1,1,Orthopedics,8,3,0.302,low
2024-08-02,4,8,0,0,1,0,General,26,23,0.887,high
2024-08-02,4,8,0,0,1,0,ICU,7,4,0.584,low
2024-08-02,4,8,0,0,1,0,Pediatrics,12,10,0.908,high
2024-08-02,4,8,0,0,1,0,Maternity,9,5,0.514,low
2024-08-02,4,8,0,0,1,0,Orthopedics,8,5,0.543,low
2024-08-03,5,8,1,0,1,0,General,26,16,0.698,medium
2024-08-03,5,8,1,0,1,0,ICU,7,5,0.726,medium
2024-08-03,5,8,1,0,1,0,Pediatrics,12,6,0.469,low
2024-08-03,5,8,1,0,1,0,Maternity,9,4,0.429,low
2024-08-03,5,8,1,0,1,0,Orthopedics,8,4,0.528,low
2024-08-04,6,8,1,0,1,0,General,26,14,0.551,low
2024-08-04,6,8,1,0,1,0,ICU,7,5,0.771,medium
2024-08-04,6,8,1,0,1,0,Pediatrics,12,9,0.699,medium
2024-08-04,6,8,1,0,1,0,Maternity,9,4,0.382,low
2024-08-04,6,8,1,0,1,0,Orthopedics,8,4,0.523,low
2024-08-05,0,8,0,0,1,0,General,26,26,0.996,high
2024-08-05,0,8,0,0,1,0,ICU,7,4,0.579,low
2024-08-05,0,8,0,0,1,0,Pediatrics,12,9,0.854,high
2024-08-05,0,8,0,0,1,0,Maternity,9,5,0.565,low
2024-08-05,0,8,0,0,1,0,Orthopedics,8,7,0.875,high
2024-08-06,1,8,0,0,1,0,General,26,22,0.828,medium
2024-08-06,1,8,0,0,1,0,ICU,7,4,0.64,medium
2024-08-06,1,8,0,0,1,0,Pediatrics,12,7,0.66,medium
2024-08-06,1,8,0,0,1,0,Maternity,9,5,0.542,low
2024-08-06,1,8,0,0,1,0,Orthopedics,8,5,0.654,medium
2024-08-07,2,8,0,0,1,0,General,26,17,0.677,medium
2024-08-07,2,8,0,0,1,0,ICU,7,5,0.646,medium
2024-08-07,2,8,0,0,1,0,Pediatrics,12,10,0.8,medium
2024-08-07,2,8,0,0,1,0,Maternity,9,6,0.668,medium
2024-08-07,2,8,0,0,1,0,Orthopedics,8,5,0.649,medium
2024-08-08,3,8,0,0,1,0,General,26,29,1.0,high
2024-08-08,3,8,0,0,1,0,ICU,7,4,0.507,low
2024-08-08,3,8,0,0,1,0,Pediatrics,12,9,0.774,medium
2024-08-08,3,8,0,0,1,0,Maternity,9,7,0.796,medium
2024-08-08,3,8,0,0,1,0,Orthopedics,8,5,0.625,medium
2024-08-09,4,8,0,0,1,0,General,26,18,0.723,medium
2024-08-09,4,8,0,0,1,0,ICU,7,5,0.692,medium
2024-08-09,4,8,0,0,1,0,Pediatrics,12,9,0.763,medium
2024-08-09,4,8,0,0,1,0,Maternity,9,6,0.663,medium
2024-08-09,4,8,0,0,1,0,Orthopedics,8,7,0.863,high
2024-08-10,5,8,1,0,1,0,General,26,16,0.583,low
2024-08-10,5,8,1,0,1,0,ICU,7,5,0.705,medium
2024-08-10,5,8,1,0,1,0,Pediatrics,12,7,0.649,medium
2024-08-10,5,8,1,0,1,0,Maternity,9,5,0.526,low
2024-08-10,5,8,1,0,1,0,Orthopedics,8,3,0.425,low
2024-08-11,6,8,1,0,1,0,General,26,15,0.616,medium
2024-08-11,6,8,1,0,1,0,ICU,7,3,0.473,low
2024-08-11,6,8,1,0,1,0,Pediatrics,12,6,0.537,low
2024-08-11,6,8,1,0,1,0,Maternity,9,5,0.508,low
2024-08-11,6,8,1,0,1,0,Orthopedics,8,4,0.534,low
2024-08-12,0,8,0,0,1,0,General,26,23,0.914,high
2024-08-12,0,8,0,0,1,0,ICU,7,5,0.636,medium
2024-08-12,0,8,0,0,1,0,Pediatrics,12,12,1.0,high
2024-08-12,0,8,0,0,1,0,Maternity,9,5,0.489,low
2024-08-12,0,8,0,0,1,0,Orthopedics,8,5,0.671,medium
2024-08-13,1,8,0,0,1,0,General,26,22,0.922,high
2024-08-13,1,8,0,0,1,0,ICU,7,3,0.428,low
2024-08-13,1,8,0,0,1,0,Pediatrics,12,8,0.685,medium
2024-08-13,1,8,0,0,1,0,Maternity,9,7,0.757,medium
2024-08-13,1,8,0,0,1,0,Orthopedics,8,3,0.385,low
2024-08-14,2,8,0,0,1,0,General,26,24,0.943,high
2024-08-14,2,8,0,0,1,0,ICU,7,5,0.661,medium
2024-08-14,2,8,0,0,1,0,Pediatrics,12,11,0.976,high
2024-08-14,2,8,0,0,1,0,Maternity,9,4,0.46,low
2024-08-14,2,8,0,0,1,0,Orthopedics,8,5,0.621,medium
2024-08-15,3,8,0,0,1,1,General,26,26,0.976,high
2024-08-15,3,8,0,0,1,1,ICU,7,4,0.573,low
2024-08-15,3,8,0,0,1,1,Pediatrics,12,9,0.696,medium
2024-08-15,3,8,0,0,1,1,Maternity,9,5,0.498,low
2024-08-15,3,8,0,0,1,1,Orthopedics,8,4,0.523,low
2024-08-16,4,8,0,0,1,0,General,26,17,0.62,medium
2024-08-16,4,8,0,0,1,0,ICU,7,5,0.665,medium
2024-08-16,4,8,0,0,1,0,Pediatrics,12,9,0.773,medium
2024-08-16,4,8,0,0,1,0,Maternity,9,7,0.765,medium
2024-08-16,4,8,0,0,1,0,Orthopedics,8,5,0.696,medium
2024-08-17,5,8,1,0,1,0,General,26,21,0.857,high
2024-08-17,5,8,1,0,1,0,ICU,7,5,0.674,medium
2024-08-17,5,8,1,0,1,0,Pediatrics,12,7,0.609,medium
2024-08-17,5,8,1,0,1,0,Maternity,9,5,0.626,medium
2024-08-17,5,8,1,0,1,0,Orthopedics,8,4,0.425,low
2024-08-18,6,8,1,0,1,0,General,26,20,0.719,medium
2024-08-18,6,8,1,0,1,0,ICU,7,4,0.584,low
2024-08-18,6,8,1,0,1,0,Pediatrics,12,10,0.989,high
2024-08-18,6,8,1,0,1,0,Maternity,9,5,0.546,low
2024-08-18,6,8,1,0,1,0,Orthopedics,8,4,0.544,low
2024-08-19,0,8,0,0,1,0,General,26,21,0.897,high
2024-08-19,0,8,0,0,1,0,ICU,7,4,0.596,low
2024-08-19,0,8,0,0,1,0,Pediatrics,12,11,0.938,high
2024-08-19,0,8,0,0,1,0,Maternity,9,7,0.747,medium
2024-08-19,0,8,0,0,1,0,Orthopedics,8,5,0.57,low
2024-08-20,1,8,0,0,1,0,General,26,24,0.962,high
2024-08-20,1,8,0,0,1,0,ICU,7,4,0.655,medium
2024-08-20,1,8,0,0,1,0,Pediatrics,12,10,0.867,high
2024-08-20,1,8,0,0,1,0,Maternity,9,5,0.536,low
2024-08-20,1,8,0,0,1,0,Orthopedics,8,6,0.792,medium
2024-08-21,2,8,0,0,1,0,General,26,22,0.843,medium
2024-08-21,2,8,0,0,1,0,ICU,7,3,0.411,low
2024-08-21,2,8,0,0,1,0,Pediatrics,12,11,0.945,high
2024-08-21,2,8,0,0,1,0,Maternity,9,6,0.669,medium
2024-08-21,2,8,0,0,1,0,Orthopedics,8,5,0.592,low
2024-08-22,3,8,0,0,1,0,General,26,25,0.983,high
2024-08-22,3,8,0,0,1,0,ICU,7,4,0.545,low
2024-08-22,3,8,0,0,1,0,Pediatrics,12,7,0.638,medium
2024-08-22,3,8,0,0,1,0,Maternity,9,6,0.624,medium
2024-08-22,3,8,0,0,1,0,Orthopedics,8,6,0.73,medium
2024-08-23,4,8,0,0,1,0,General,26,26,1.0,high
2024-08-23,4,8,0,0,1,0,ICU,7,4,0.503,low
2024-08-23,4,8,0,0,1,0,Pediatrics,12,12,1.0,high
2024-08-23,4,8,0,0,1,0,Maternity,9,6,0.674,medium
2024-08-23,4,8,0,0,1,0,Orthopedics,8,4,0.52,low
2024-08-24,5,8,1,0,1,0,General,26,14,0.471,low
2024-08-24,5,8,1,0,1,0,ICU,7,4,0.627,medium
2024-08-24,5,8,1,0,1,0,Pediatrics,12,7,0.66,medium
2024-08-24,5,8,1,0,1,0,Maternity,9,4,0.359,low
2024-08-24,5,8,1,0,1,0,Orthopedics,8,3,0.437,low
2024-08-25,6,8,1,0,1,0,General,26,16,0.588,low
2024-08-25,6,8,1,0,1,0,ICU,7,5,0.739,medium
2024-08-25,6,8,1,0,1,0,Pediatrics,12,9,0.822,medium
2024-08-25,6,8,1,0,1,0,Maternity,9,4,0.378,low
2024-08-25,6,8,1,0,1,0,Orthopedics,8,4,0.513,low
2024-08-26,0,8,0,0,1,1,General,26,21,0.76,medium
2024-08-26,0,8,0,0,1,1,ICU,7,5,0.712,medium
2024-08-26,0,8,0,0,1,1,Pediatrics,12,11,0.879,high
2024-08-26,0,8,0,0,1,1,Maternity,9,4,0.398,low
2024-08-26,0,8,0,0,1,1,Orthopedics,8,4,0.552,low
2024-08-27,1,8,0,0,1,0,General,26,16,0.569,low
2024-08-27,1,8,0,0,1,0,ICU,7,3,0.396,low
2024-08-27,1,8,0,0,1,0,Pediatrics,12,10,0.761,medium
2024-08-27,1,8,0,0,1,0,Maternity,9,5,0.505,low
2024-08-27,1,8,0,0,1,0,Orthopedics,8,5,0.628,medium
2024-08-28,2,8,0,0,1,0,General,26,20,0.778,medium
2024-08-28,2,8,0,0,1,0,ICU,7,4,0.558,low
2024-08-28,2,8,0,0,1,0,Pediatrics,12,13,1.0,high
2024-08-28,2,8,0,0,1,0,Maternity,9,5,0.597,low
2024-08-28,2,8,0,0,1,0,Orthopedics,8,6,0.693,medium
2024-08-29,3,8,0,0,1,0,General,26,25,1.0,high
2024-08-29,3,8,0,0,1,0,ICU,7,3,0.383,low
2024-08-29,3,8,0,0,1,0,Pediatrics,12,12,1.0,high
2024-08-29,3,8,0,0,1,0,Maternity,9,6,0.684,medium
